name,description,isMandatory,impcParameterOrigId
Gross,Morphology Embryo E14.5-E15.5,False,44512
Gross,Morphology Embryo E14.5-E15.5,False,44513
Gross,Morphology Embryo E14.5-E15.5,False,44514
Gross,Morphology Embryo E14.5-E15.5,False,44515
Gross,Morphology Embryo E14.5-E15.5,False,44516
Gross,Morphology Embryo E14.5-E15.5,False,44517
Gross,Morphology Embryo E14.5-E15.5,False,44518
Gross,Morphology Embryo E14.5-E15.5,False,44519
Gross,Morphology Embryo E14.5-E15.5,False,44520
Gross,Morphology Embryo E14.5-E15.5,False,44521
Gross,Morphology Embryo E14.5-E15.5,False,44522
Gross,Morphology Embryo E14.5-E15.5,False,44523
Gross,Morphology Embryo E14.5-E15.5,False,44524
Gross,Morphology Embryo E14.5-E15.5,False,44525
Gross,Morphology Embryo E14.5-E15.5,False,44526
Gross,Morphology Embryo E14.5-E15.5,False,44527
Gross,Morphology Embryo E14.5-E15.5,False,44528
Gross,Morphology Embryo E14.5-E15.5,False,44529
Gross,Morphology Embryo E14.5-E15.5,False,44530
Gross,Morphology Embryo E14.5-E15.5,False,44531
Gross,Morphology Embryo E14.5-E15.5,False,44532
Gross,Morphology Embryo E14.5-E15.5,False,44533
Gross,Morphology Embryo E14.5-E15.5,False,44534
Gross,Morphology Embryo E14.5-E15.5,False,44535
Gross,Morphology Embryo E14.5-E15.5,False,44536
Gross,Morphology Embryo E14.5-E15.5,False,44537
Gross,Morphology Embryo E14.5-E15.5,False,44538
Gross,Morphology Embryo E14.5-E15.5,False,44539
Gross,Morphology Embryo E14.5-E15.5,False,44540
Gross,Morphology Embryo E14.5-E15.5,False,44541
Gross,Morphology Embryo E14.5-E15.5,False,44542
Gross,Morphology Embryo E14.5-E15.5,False,44543
Gross,Morphology Embryo E14.5-E15.5,False,44544
Gross,Morphology Embryo E14.5-E15.5,False,44545
Gross,Morphology Embryo E14.5-E15.5,False,44546
Gross,Morphology Embryo E14.5-E15.5,False,44547
Gross,Morphology Embryo E14.5-E15.5,False,44548
Gross,Morphology Embryo E14.5-E15.5,False,44549
Gross,Morphology Embryo E14.5-E15.5,False,44550
Gross,Morphology Embryo E14.5-E15.5,False,44551
Gross,Morphology Embryo E14.5-E15.5,False,44552
Gross,Morphology Embryo E14.5-E15.5,False,44553
Gross,Morphology Embryo E14.5-E15.5,False,44554
Gross,Morphology Embryo E14.5-E15.5,False,44555
Gross,Morphology Embryo E14.5-E15.5,False,44556
Gross,Morphology Embryo E18.5,False,44811
Gross,Morphology Embryo E18.5,False,44812
Gross,Morphology Embryo E18.5,False,44813
Gross,Morphology Embryo E18.5,False,44814
Gross,Morphology Embryo E18.5,False,44815
Gross,Morphology Embryo E18.5,False,44816
Gross,Morphology Embryo E18.5,False,44817
Gross,Morphology Embryo E18.5,False,44818
Gross,Morphology Embryo E18.5,False,44819
Gross,Morphology Embryo E18.5,False,44820
Gross,Morphology Embryo E18.5,False,44821
Gross,Morphology Embryo E18.5,False,44822
Gross,Morphology Embryo E18.5,False,44823
Gross,Morphology Embryo E18.5,False,44824
Gross,Morphology Embryo E18.5,False,44825
Gross,Morphology Embryo E18.5,False,44826
Gross,Morphology Embryo E18.5,False,44827
Gross,Morphology Embryo E18.5,False,44828
Gross,Morphology Embryo E18.5,False,44829
Gross,Morphology Embryo E18.5,False,44830
Gross,Morphology Embryo E18.5,False,44831
Gross,Morphology Embryo E18.5,False,44832
Gross,Morphology Embryo E18.5,False,44833
Gross,Morphology Embryo E18.5,False,44834
Gross,Morphology Embryo E18.5,False,44835
Gross,Morphology Embryo E18.5,False,44836
Gross,Morphology Embryo E18.5,False,44837
Gross,Morphology Embryo E18.5,False,44838
Gross,Morphology Embryo E18.5,False,44839
Gross,Morphology Embryo E18.5,False,44840
Gross,Morphology Embryo E18.5,False,44841
Gross,Morphology Embryo E18.5,False,44842
Gross,Morphology Embryo E18.5,False,44843
Gross,Morphology Embryo E18.5,False,44844
Gross,Morphology Embryo E18.5,False,44845
Gross,Morphology Embryo E18.5,False,44846
Gross,Morphology Embryo E18.5,False,44847
Gross,Morphology Embryo E18.5,False,44848
Gross,Morphology Embryo E18.5,False,44849
Gross,Morphology Embryo E18.5,False,44850
Gross,Morphology Embryo E18.5,False,44851
Gross,Morphology Embryo E18.5,False,44852
Gross,Morphology Embryo E18.5,False,44853
Gross,Morphology Embryo E18.5,False,44854
Gross,Morphology Embryo E18.5,False,44855
Gross,Morphology Embryo E18.5,False,44856
Gross,Morphology Embryo E18.5,False,44857
Gross,Morphology Embryo E18.5,False,44858
Gross,Morphology Embryo E18.5,False,44859
Gross,Morphology Embryo E18.5,False,44860
Gross,Morphology Embryo E18.5,False,44861
Gross,Morphology Embryo E18.5,False,44862
Gross,Morphology Embryo E18.5,False,44863
Gross,Morphology Embryo E18.5,False,44864
Gross,Morphology Embryo E18.5,False,44865
Gross,Morphology Embryo E18.5,False,44866
Gross,Morphology Embryo E18.5,False,44867
Gross,Morphology Embryo E18.5,False,44868
Gross,Morphology Embryo E18.5,False,44869
Gross,Morphology Embryo E18.5,False,44870
Gross,Morphology Embryo E18.5,False,44871
Gross,Morphology Embryo E18.5,False,44872
Gross,Morphology Embryo E18.5,False,44873
Gross,Morphology Embryo E18.5,False,44874
Gross,Morphology Embryo E18.5,False,44875
Gross,Morphology Embryo E18.5,False,44876
Gross,Morphology Embryo E18.5,False,44877
Gross,Morphology Embryo E18.5,False,44878
Gross,Morphology Embryo E18.5,False,44879
Gross,Morphology Embryo E18.5,False,44880
Gross,Morphology Embryo E18.5,False,44881
Gross,Morphology Embryo E18.5,False,44882
Gross,Morphology Embryo E18.5,False,44883
Gross,Morphology Embryo E18.5,False,44884
Gross,Morphology Embryo E18.5,False,44885
Gross,Morphology Embryo E12.5,False,45446
Gross,Morphology Embryo E12.5,False,45447
Gross,Morphology Embryo E12.5,False,45448
Gross,Morphology Embryo E12.5,False,45449
Gross,Morphology Embryo E12.5,False,45450
Gross,Morphology Embryo E12.5,False,45451
Gross,Morphology Embryo E12.5,False,45452
Gross,Morphology Embryo E12.5,False,45453
Gross,Morphology Embryo E12.5,False,45454
Gross,Morphology Embryo E12.5,False,45455
Gross,Morphology Embryo E12.5,False,45456
Gross,Morphology Embryo E12.5,False,45457
Gross,Morphology Embryo E12.5,False,45458
Gross,Morphology Embryo E12.5,False,45459
Gross,Morphology Embryo E12.5,False,45460
Gross,Morphology Embryo E12.5,False,45461
Gross,Morphology Embryo E12.5,False,45462
Gross,Morphology Embryo E12.5,False,45463
Gross,Morphology Embryo E12.5,False,45464
Gross,Morphology Embryo E12.5,False,45465
Gross,Morphology Embryo E12.5,False,45466
Gross,Morphology Embryo E12.5,False,45467
Gross,Morphology Embryo E12.5,False,45468
Gross,Morphology Embryo E12.5,False,45469
Gross,Morphology Embryo E12.5,False,45470
Gross,Morphology Embryo E12.5,False,45471
Gross,Morphology Embryo E12.5,False,45472
Gross,Morphology Embryo E12.5,False,45473
Gross,Morphology Embryo E12.5,False,45474
Gross,Morphology Embryo E12.5,False,45475
Gross,Morphology Embryo E12.5,False,45476
Gross,Morphology Embryo E12.5,False,45477
Gross,Morphology Embryo E12.5,False,45478
Gross,Morphology Embryo E12.5,False,45479
Gross,Morphology Embryo E12.5,False,45480
Gross,Morphology Embryo E12.5,False,45481
Gross,Morphology Embryo E12.5,False,45482
Gross,Morphology Embryo E12.5,False,45483
Gross,Morphology Embryo E12.5,False,45484
Gross,Morphology Embryo E12.5,False,45485
Gross,Morphology Embryo E12.5,False,45486
Gross,Morphology Embryo E12.5,False,45487
Gross,Morphology Embryo E12.5,False,45488
Gross,Morphology Embryo E12.5,False,45489
Gross,Morphology Embryo E12.5,False,45490
Gross,Morphology Embryo E12.5,False,45491
Gross,Morphology Embryo E12.5,False,45492
Gross,Morphology Embryo E12.5,False,45493
Gross,Morphology Embryo E12.5,False,45494
Gross,Morphology Embryo E14.5-E15.5,False,45824
Gross,Morphology Embryo E14.5-E15.5,False,45825
Gross,Morphology Embryo E14.5-E15.5,False,45826
Gross,Morphology Embryo E14.5-E15.5,False,45827
Gross,Morphology Embryo E14.5-E15.5,False,45828
Gross,Morphology Embryo E14.5-E15.5,False,45829
Gross,Morphology Embryo E14.5-E15.5,False,45830
Gross,Morphology Embryo E14.5-E15.5,False,45831
Gross,Morphology Embryo E14.5-E15.5,False,45832
Gross,Morphology Embryo E14.5-E15.5,False,45833
Gross,Morphology Embryo E14.5-E15.5,False,45834
Gross,Morphology Embryo E14.5-E15.5,False,45835
Gross,Morphology Embryo E14.5-E15.5,False,45836
Gross,Morphology Embryo E14.5-E15.5,False,45837
Gross,Morphology Embryo E14.5-E15.5,False,45838
Gross,Morphology Embryo E14.5-E15.5,False,45839
Gross,Morphology Embryo E14.5-E15.5,False,45840
Gross,Morphology Embryo E14.5-E15.5,False,45841
Gross,Morphology Embryo E14.5-E15.5,False,45842
Gross,Morphology Embryo E14.5-E15.5,False,45843
Gross,Morphology Embryo E14.5-E15.5,False,45844
Gross,Morphology Embryo E14.5-E15.5,False,45845
Gross,Morphology Embryo E14.5-E15.5,False,45846
Gross,Morphology Embryo E14.5-E15.5,False,45847
Gross,Morphology Embryo E14.5-E15.5,False,45848
Gross,Morphology Embryo E14.5-E15.5,False,45849
Gross,Morphology Embryo E14.5-E15.5,False,45850
Gross,Morphology Embryo E14.5-E15.5,False,45851
Gross,Morphology Embryo E14.5-E15.5,False,45852
Gross,Morphology Embryo E14.5-E15.5,False,45853
Gross,Morphology Embryo E14.5-E15.5,False,45854
Gross,Morphology Embryo E14.5-E15.5,False,45855
Gross,Morphology Embryo E14.5-E15.5,False,45856
Gross,Morphology Embryo E14.5-E15.5,False,45857
Gross,Morphology Embryo E14.5-E15.5,False,45858
Gross,Morphology Embryo E14.5-E15.5,False,45859
Gross,Morphology Embryo E14.5-E15.5,False,45860
Gross,Morphology Embryo E14.5-E15.5,False,45861
Gross,Morphology Embryo E14.5-E15.5,False,45862
Gross,Morphology Embryo E14.5-E15.5,False,45863
Gross,Morphology Embryo E14.5-E15.5,False,45864
Gross,Morphology Embryo E14.5-E15.5,False,45865
Gross,Morphology Embryo E14.5-E15.5,False,45866
Gross,Morphology Embryo E14.5-E15.5,False,45867
Gross,Morphology Embryo E14.5-E15.5,False,45868
Gross,Morphology Embryo E18.5,False,46202
Gross,Morphology Embryo E18.5,False,46203
Gross,Morphology Embryo E18.5,False,46204
Gross,Morphology Embryo E18.5,False,46205
Gross,Morphology Embryo E18.5,False,46206
Gross,Morphology Embryo E18.5,False,46207
Gross,Morphology Embryo E18.5,False,46208
Gross,Morphology Embryo E18.5,False,46209
Gross,Morphology Embryo E18.5,False,46210
Gross,Morphology Embryo E18.5,False,46211
Gross,Morphology Embryo E18.5,False,46212
Gross,Morphology Embryo E18.5,False,46213
Gross,Morphology Embryo E18.5,False,46214
Gross,Morphology Embryo E18.5,False,46215
Gross,Morphology Embryo E18.5,False,46216
Gross,Morphology Embryo E18.5,False,46217
Gross,Morphology Embryo E18.5,False,46218
Gross,Morphology Embryo E18.5,False,46219
Gross,Morphology Embryo E18.5,False,46220
Gross,Morphology Embryo E18.5,False,46221
Gross,Morphology Embryo E18.5,False,46222
Gross,Morphology Embryo E18.5,False,46223
Gross,Morphology Embryo E18.5,False,46224
Gross,Morphology Embryo E18.5,False,46225
Gross,Morphology Embryo E18.5,False,46226
Gross,Morphology Embryo E18.5,False,46227
Gross,Morphology Embryo E18.5,False,46228
Gross,Morphology Embryo E18.5,False,46229
Gross,Morphology Embryo E18.5,False,46230
Gross,Morphology Embryo E18.5,False,46231
Gross,Morphology Embryo E18.5,False,46232
Gross,Morphology Embryo E18.5,False,46233
Gross,Morphology Embryo E18.5,False,46234
Gross,Morphology Embryo E18.5,False,46235
Gross,Morphology Embryo E18.5,False,46236
Gross,Morphology Embryo E18.5,False,46237
Gross,Morphology Embryo E18.5,False,46238
Gross,Morphology Embryo E18.5,False,46239
Gross,Morphology Embryo E18.5,False,46240
Gross,Morphology Embryo E18.5,False,46241
Gross,Morphology Embryo E18.5,False,46242
Gross,Morphology Embryo E18.5,False,46243
Gross,Morphology Embryo E18.5,False,46244
Gross,Morphology Embryo E18.5,False,46245
Gross,Morphology Embryo E18.5,False,46246
Gross,Morphology Embryo E18.5,False,46247
Gross,Morphology Embryo E18.5,False,46248
Gross,Morphology Embryo E18.5,False,46249
Gross,Morphology Embryo E18.5,False,46250
Gross,Morphology Embryo E18.5,False,46251
Gross,Morphology Embryo E18.5,False,46252
Gross,Morphology Embryo E18.5,False,46253
Gross,Morphology Embryo E18.5,False,46254
Eye,Morphology To detect abnormalities in eye morphology.,True,46580
Eye,Morphology To detect abnormalities in eye morphology.,True,46581
Eye,Morphology To detect abnormalities in eye morphology.,True,46582
Eye,Morphology To detect abnormalities in eye morphology.,True,46583
Eye,Morphology To detect abnormalities in eye morphology.,True,46584
Eye,Morphology To detect abnormalities in eye morphology.,True,46585
Eye,Morphology To detect abnormalities in eye morphology.,True,46586
Eye,Morphology To detect abnormalities in eye morphology.,True,46587
Eye,Morphology To detect abnormalities in eye morphology.,True,46588
Eye,Morphology To detect abnormalities in eye morphology.,True,46589
Eye,Morphology To detect abnormalities in eye morphology.,True,46590
Eye,Morphology To detect abnormalities in eye morphology.,True,46591
Eye,Morphology To detect abnormalities in eye morphology.,True,46592
Eye,Morphology To detect abnormalities in eye morphology.,True,46593
Eye,Morphology To detect abnormalities in eye morphology.,True,46594
Eye,Morphology To detect abnormalities in eye morphology.,True,46595
Eye,Morphology To detect abnormalities in eye morphology.,True,46596
Eye,Morphology To detect abnormalities in eye morphology.,True,46597
Eye,Morphology To detect abnormalities in eye morphology.,True,46598
Eye,Morphology To detect abnormalities in eye morphology.,True,46599
Eye,Morphology To detect abnormalities in eye morphology.,True,46600
Eye,Morphology To detect abnormalities in eye morphology.,True,46601
Eye,Morphology To detect abnormalities in eye morphology.,True,46602
Eye,Morphology To detect abnormalities in eye morphology.,True,46603
Eye,Morphology To detect abnormalities in eye morphology.,True,46604
Eye,Morphology To detect abnormalities in eye morphology.,True,46605
Eye,Morphology To detect abnormalities in eye morphology.,True,46606
Eye,Morphology To detect abnormalities in eye morphology.,True,46607
Eye,Morphology To detect abnormalities in eye morphology.,True,46608
Eye,Morphology To detect abnormalities in eye morphology.,True,46609
Eye,Morphology To detect abnormalities in eye morphology.,True,46610
Eye,Morphology To detect abnormalities in eye morphology.,True,46611
Eye,Morphology To detect abnormalities in eye morphology.,True,46612
Eye,Morphology To detect abnormalities in eye morphology.,True,46613
Eye,Morphology To detect abnormalities in eye morphology.,True,46614
Eye,Morphology To detect abnormalities in eye morphology.,True,46615
Eye,Morphology To detect abnormalities in eye morphology.,True,46616
Eye,Morphology To detect abnormalities in eye morphology.,True,46617
Eye,Morphology To detect abnormalities in eye morphology.,True,46618
Eye,Morphology To detect abnormalities in eye morphology.,True,46619
Eye,Morphology To detect abnormalities in eye morphology.,True,46620
Eye,Morphology To detect abnormalities in eye morphology.,True,46621
Eye,Morphology To detect abnormalities in eye morphology.,True,46622
Eye,Morphology To detect abnormalities in eye morphology.,True,46623
Eye,Morphology To detect abnormalities in eye morphology.,True,46624
Eye,Morphology To detect abnormalities in eye morphology.,True,46625
Eye,Morphology To detect abnormalities in eye morphology.,True,46626
Eye,Morphology To detect abnormalities in eye morphology.,True,46627
Eye,Morphology To detect abnormalities in eye morphology.,True,46628
Eye,Morphology To detect abnormalities in eye morphology.,True,46629
Eye,Morphology To detect abnormalities in eye morphology.,True,46630
Eye,Morphology To detect abnormalities in eye morphology.,True,46631
Eye,Morphology To detect abnormalities in eye morphology.,True,46632
Eye,Morphology To detect abnormalities in eye morphology.,True,46633
Eye,Morphology To detect abnormalities in eye morphology.,True,46634
Eye,Morphology To detect abnormalities in eye morphology.,True,46635
Eye,Morphology To detect abnormalities in eye morphology.,True,46636
Eye,Morphology To detect abnormalities in eye morphology.,True,46637
Eye,Morphology To detect abnormalities in eye morphology.,True,46638
Eye,Morphology To detect abnormalities in eye morphology.,True,46639
Eye,Morphology To detect abnormalities in eye morphology.,True,46640
Eye,Morphology To detect abnormalities in eye morphology.,True,46641
Eye,Morphology To detect abnormalities in eye morphology.,True,46642
Eye,Morphology To detect abnormalities in eye morphology.,True,46643
Eye,Morphology To detect abnormalities in eye morphology.,True,46644
Eye,Morphology To detect abnormalities in eye morphology.,True,46645
Eye,Morphology To detect abnormalities in eye morphology.,True,46646
Eye,Morphology To detect abnormalities in eye morphology.,True,46647
Eye,Morphology To detect abnormalities in eye morphology.,True,46648
Eye,Morphology To detect abnormalities in eye morphology.,True,46649
Eye,Morphology To detect abnormalities in eye morphology.,True,46650
Eye,Morphology To detect abnormalities in eye morphology.,True,46651
Eye,Morphology To detect abnormalities in eye morphology.,True,46652
Eye,Morphology To detect abnormalities in eye morphology.,True,46653
Eye,Morphology To detect abnormalities in eye morphology.,True,46654
Eye,Morphology To detect abnormalities in eye morphology.,True,46655
Eye,Morphology To detect abnormalities in eye morphology.,True,46656
Eye,Morphology To detect abnormalities in eye morphology.,True,46657
Eye,Morphology To detect abnormalities in eye morphology.,True,46658
Eye,Morphology To detect abnormalities in eye morphology.,True,46659
Eye,Morphology To detect abnormalities in eye morphology.,True,46660
Eye,Morphology To detect abnormalities in eye morphology.,True,46661
Eye,Morphology To detect abnormalities in eye morphology.,True,46662
Eye,Morphology To detect abnormalities in eye morphology.,True,46663
Eye,Morphology To detect abnormalities in eye morphology.,True,46664
Eye,Morphology To detect abnormalities in eye morphology.,True,46665
Eye,Morphology To detect abnormalities in eye morphology.,True,46666
Eye,Morphology To detect abnormalities in eye morphology.,True,46667
Eye,Morphology To detect abnormalities in eye morphology.,True,46668
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47596
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47597
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47598
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47599
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47600
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47601
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47602
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47603
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47604
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47605
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47606
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47607
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47608
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47609
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47610
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47611
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47612
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47613
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47614
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47615
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47616
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47617
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47618
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47619
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47620
Electrocardiogram,(ECG) To provide a high throughput method to obtain Electrocardiograms in a conscious mouse or an anesthetized mouse.,True,47621
Organ,Weight Organ weights from different tissues collected for IMPC,False,47813
Organ,Weight Organ weights from different tissues collected for IMPC,False,47814
Organ,Weight Organ weights from different tissues collected for IMPC,False,47815
Organ,Weight Organ weights from different tissues collected for IMPC,False,47816
Organ,Weight Organ weights from different tissues collected for IMPC,False,47817
Organ,Weight Organ weights from different tissues collected for IMPC,False,47819
Organ,Weight Organ weights from different tissues collected for IMPC,False,47820
Organ,Weight Organ weights from different tissues collected for IMPC,False,47821
Organ,Weight Organ weights from different tissues collected for IMPC,False,47822
Organ,Weight Organ weights from different tissues collected for IMPC,False,47824
Organ,Weight Organ weights from different tissues collected for IMPC,False,47825
Organ,Weight Organ weights from different tissues collected for IMPC,False,47826
Organ,Weight Organ weights from different tissues collected for IMPC,False,47827
Organ,Weight Organ weights from different tissues collected for IMPC,False,47828
Organ,Weight Organ weights from different tissues collected for IMPC,False,47829
Organ,Weight Organ weights from different tissues collected for IMPC,False,47830
Organ,Weight Organ weights from different tissues collected for IMPC,False,47831
Organ,Weight Organ weights from different tissues collected for IMPC,False,47832
Histopathology,,False,47968
Histopathology,,False,47969
Histopathology,,False,47970
Histopathology,,False,47971
Histopathology,,False,47972
Histopathology,,False,47973
Histopathology,,False,47974
Histopathology,,False,47975
Histopathology,,False,47976
Histopathology,,False,47977
Histopathology,,False,47978
Histopathology,,False,47979
Histopathology,,False,47980
Histopathology,,False,47981
Histopathology,,False,47982
Histopathology,,False,47983
Histopathology,,False,47984
Histopathology,,False,47985
Histopathology,,False,47986
Histopathology,,False,47987
Histopathology,,False,47988
Histopathology,,False,47989
Histopathology,,False,47990
Histopathology,,False,47991
Histopathology,,False,47992
Histopathology,,False,47993
Histopathology,,False,47994
Histopathology,,False,47995
Histopathology,,False,47996
Histopathology,,False,47997
Histopathology,,False,47998
Histopathology,,False,47999
Histopathology,,False,48000
Histopathology,,False,48001
Histopathology,,False,48002
Histopathology,,False,48003
Histopathology,,False,48004
Histopathology,,False,48005
Histopathology,,False,48006
Histopathology,,False,48007
Histopathology,,False,48008
Histopathology,,False,48009
Histopathology,,False,48010
Histopathology,,False,48011
Histopathology,,False,48012
Histopathology,,False,48013
Histopathology,,False,48014
Histopathology,,False,48015
Histopathology,,False,48016
Histopathology,,False,48017
Histopathology,,False,48018
Histopathology,,False,48019
Histopathology,,False,48020
Histopathology,,False,48021
Histopathology,,False,48022
Histopathology,,False,48023
Histopathology,,False,48024
Histopathology,,False,48025
Histopathology,,False,48026
Histopathology,,False,48027
Histopathology,,False,48028
Histopathology,,False,48029
Histopathology,,False,48030
Histopathology,,False,48031
Histopathology,,False,48032
Histopathology,,False,48033
Histopathology,,False,48034
Histopathology,,False,48035
Histopathology,,False,48036
Histopathology,,False,48037
Histopathology,,False,48038
Histopathology,,False,48039
Histopathology,,False,48040
Histopathology,,False,48041
Histopathology,,False,48042
Histopathology,,False,48043
Histopathology,,False,48044
Histopathology,,False,48045
Histopathology,,False,48046
Histopathology,,False,48047
Histopathology,,False,48048
Histopathology,,False,48049
Histopathology,,False,48050
Histopathology,,False,48051
Histopathology,,False,48052
Histopathology,,False,48053
Histopathology,,False,48054
Histopathology,,False,48055
Histopathology,,False,48056
Histopathology,,False,48057
Histopathology,,False,48058
Histopathology,,False,48059
Histopathology,,False,48060
Histopathology,,False,48061
Histopathology,,False,48062
Histopathology,,False,48063
Histopathology,,False,48064
Histopathology,,False,48065
Histopathology,,False,48066
Histopathology,,False,48067
Histopathology,,False,48068
Histopathology,,False,48069
Histopathology,,False,48070
Histopathology,,False,48071
Histopathology,,False,48072
Histopathology,,False,48073
Histopathology,,False,48074
Histopathology,,False,48075
Histopathology,,False,48076
Histopathology,,False,48077
Histopathology,,False,48078
Histopathology,,False,48079
Histopathology,,False,48080
Histopathology,,False,48081
Histopathology,,False,48082
Histopathology,,False,48083
Histopathology,,False,48084
Histopathology,,False,48085
Histopathology,,False,48086
Histopathology,,False,48087
Histopathology,,False,48088
Histopathology,,False,48089
Histopathology,,False,48090
Histopathology,,False,48091
Histopathology,,False,48092
Histopathology,,False,48093
Histopathology,,False,48094
Histopathology,,False,48095
Histopathology,,False,48096
Histopathology,,False,48097
Histopathology,,False,48098
Histopathology,,False,48099
Histopathology,,False,48100
Histopathology,,False,48101
Histopathology,,False,48102
Histopathology,,False,48103
Histopathology,,False,48104
Histopathology,,False,48105
Histopathology,,False,48106
Histopathology,,False,48107
Histopathology,,False,48108
Histopathology,,False,48109
Histopathology,,False,48110
Histopathology,,False,48111
Histopathology,,False,48112
Histopathology,,False,48113
Histopathology,,False,48114
Histopathology,,False,48115
Histopathology,,False,48116
Histopathology,,False,48117
Histopathology,,False,48118
Histopathology,,False,48119
Histopathology,,False,48120
Histopathology,,False,48121
Histopathology,,False,48122
Histopathology,,False,48123
Histopathology,,False,48124
Histopathology,,False,48125
Histopathology,,False,48126
Histopathology,,False,48127
Histopathology,,False,48128
Histopathology,,False,48129
Histopathology,,False,48130
Histopathology,,False,48131
Histopathology,,False,48132
Histopathology,,False,48133
Histopathology,,False,48134
Histopathology,,False,48135
Histopathology,,False,48136
Histopathology,,False,48137
Histopathology,,False,48138
Histopathology,,False,48139
Histopathology,,False,48140
Histopathology,,False,48141
Histopathology,,False,48142
Histopathology,,False,48143
Histopathology,,False,48144
Histopathology,,False,48145
Histopathology,,False,48146
Histopathology,,False,48147
Histopathology,,False,48148
Histopathology,,False,48149
Histopathology,,False,48150
Histopathology,,False,48151
Histopathology,,False,48152
Histopathology,,False,48153
Histopathology,,False,48154
Histopathology,,False,48155
Histopathology,,False,48156
Histopathology,,False,48157
Histopathology,,False,48158
Histopathology,,False,48159
Histopathology,,False,48160
Histopathology,,False,48161
Histopathology,,False,48162
Histopathology,,False,48163
Histopathology,,False,48164
Histopathology,,False,48165
Histopathology,,False,48166
Histopathology,,False,48167
Histopathology,,False,48168
Histopathology,,False,48169
Histopathology,,False,48170
Histopathology,,False,48171
Histopathology,,False,48172
Histopathology,,False,48173
Histopathology,,False,48174
Histopathology,,False,48175
Histopathology,,False,48176
Histopathology,,False,48177
Histopathology,,False,48178
Histopathology,,False,48179
Histopathology,,False,48180
Histopathology,,False,48181
Histopathology,,False,48182
Histopathology,,False,48183
Histopathology,,False,48184
Histopathology,,False,48185
Histopathology,,False,48186
Histopathology,,False,48187
Histopathology,,False,48188
Histopathology,,False,48189
Histopathology,,False,48190
Histopathology,,False,48191
Histopathology,,False,48192
Histopathology,,False,48193
Histopathology,,False,48194
Histopathology,,False,48195
Histopathology,,False,48196
Histopathology,,False,48197
Histopathology,,False,48198
Histopathology,,False,48199
Histopathology,,False,48200
Histopathology,,False,48201
Histopathology,,False,48202
Histopathology,,False,48203
Histopathology,,False,48204
Histopathology,,False,48205
Histopathology,,False,48206
Histopathology,,False,48207
Histopathology,,False,48208
Histopathology,,False,48209
Histopathology,,False,48210
Histopathology,,False,48211
Histopathology,,False,48212
Histopathology,,False,48213
Histopathology,,False,48214
